#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
25221341|2020-09-07T00:46:07.560000|39.1963|15.2137|261.5|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
25225601|2020-09-07T15:23:31.370000|38.4267|15.2975|129.4|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
25226041|2020-09-07T16:24:03.660000|36.9087|15.9097|21.2|SURVEY-INGV||||ML|2.2|--|Mar Ionio Meridionale (MARE)
25226671|2020-09-07T18:33:10.300000|38.3722|14.6077|10.4|SURVEY-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
25227241|2020-09-07T22:22:12.570000|42.6637|13.2228|10.5|SURVEY-INGV||||ML|2.0|--|4 km SW Accumoli (RI)
25227981|2020-09-08T05:10:01.400000|38.3265|16.7168|38.0|SURVEY-INGV||||ML|2.5|--|Mar Ionio Settentrionale (MARE)
25229471|2020-09-08T08:51:11.190000|38.3493|14.733|118.7|SURVEY-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
25229851|2020-09-08T10:01:15.810000|43.1577|10.8018|3.1|SURVEY-INGV||||ML|2.0|--|5 km W Monterotondo Marittimo (GR)
25230201|2020-09-08T10:26:49.140000|43.016|13.544|24.5|SURVEY-INGV||||ML|2.0|--|1 km E Montelparo (FM)
25232041|2020-09-08T15:15:20.130000|42.8838|11.7618|6.6|SURVEY-INGV||||ML|2.0|--|2 km S Radicofani (SI)
25233521|2020-09-08T20:12:49.920000|43.5832|11.5533|7.5|SURVEY-INGV||||ML|2.4|--|3 km NE San Giovanni Valdarno (AR)
25235011|2020-09-09T04:56:58.510000|37.8368|12.8292|14.8|BULLETIN-INGV||||Mw|3.5|--|3 km NE Salemi (TP)
25239721|2020-09-09T20:22:18.470000|37.837|12.8163|9.5|SURVEY-INGV||||ML|2.1|--|3 km NE Salemi (TP)
25242571|2020-09-10T07:45:13.720000|43.183|12.6588|8.5|SURVEY-INGV||||ML|2.4|--|5 km E Valfabbrica (PG)
25244441|2020-09-10T12:27:41.200000|38.3798|14.6062|10.3|SURVEY-INGV||||ML|2.0|--|Costa Siciliana nord-orientale (Messina)
25245761|2020-09-10T15:38:51.080000|37.742|15.078|5.5|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.2|--|4 km NW Milo (CT)
25246591|2020-09-10T19:30:42.910000|41.8052|15.188|10.9|SURVEY-INGV||||ML|2.3|--|2 km E Serracapriola (FG)
25249471|2020-09-11T09:28:53.990000|44.7322|8.8288|24.9|SURVEY-INGV||||ML|3.1|--|3 km W Serravalle Scrivia (AL)
25249801|2020-09-11T10:21:07.980000|44.7242|8.8142|27.0|SURVEY-INGV||||ML|2.0|--|3 km E Tassarolo (AL)
25250861|2020-09-11T13:11:37.960000|42.8575|13.5037|18.3|SURVEY-INGV||||ML|2.0|--|2 km E Roccafluvione (AP)
25258821|2020-09-12T18:46:42.670000|42.8183|13.2103|6.9|SURVEY-INGV||||ML|2.6|--|9 km NW Arquata del Tronto (AP)
25266141|2020-09-14T00:04:32.260000|46.9547|13.27|10.0|SURVEY-INGV||||ML|2.1|--|Austria (AUSTRIA)
25266471|2020-09-14T03:47:01.740000|37.8427|12.8178|17.9|SURVEY-INGV||||ML|3.1|--|3 km S Vita (TP)
25266461|2020-09-14T03:47:09.660000|37.8392|12.8173|16.4|BULLETIN-INGV||||Mw|3.4|--|3 km NE Salemi (TP)
25266541|2020-09-14T03:48:01.600000|37.8287|12.8192|17.5|SURVEY-INGV||||ML|3.1|--|2 km NE Salemi (TP)
25266581|2020-09-14T03:51:40.260000|37.8362|12.8247|16.6|SURVEY-INGV||||ML|2.1|--|3 km NE Salemi (TP)
25269411|2020-09-14T12:19:49.940000|38.291|14.98|13.6|SURVEY-INGV-CT||||ML|2.0|--|Costa Siciliana nord-orientale (Messina)
25270341|2020-09-14T15:20:09.790000|44.2028|11.4175|8.2|SURVEY-INGV||||ML|2.4|--|7 km W Castel del Rio (BO)
25271111|2020-09-14T17:09:31.940000|43.108|13.4025|25.6|SURVEY-INGV||||ML|2.3|--|1 km NE Sant'Angelo in Pontano (MC)
25272741|2020-09-15T04:14:38.950000|38.549|14.243|12.9|SURVEY-INGV-CT||||ML|2.0|--|Isole Eolie (Messina)
25272931|2020-09-15T04:58:24.120000|43.1462|12.8585|19.4|SURVEY-INGV||||ML|2.0|--|7 km NE Nocera Umbra (PG)
25274731|2020-09-15T09:43:15.120000|38.4825|15.4748|133.1|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
25276821|2020-09-15T15:11:20.960000|38.2865|12.9353|10.0|SURVEY-INGV||||ML|2.3|--|Costa Siciliana centro-settentrionale (Palermo)
25277621|2020-09-15T17:15:03.190000|38.3382|14.875|126.2|SURVEY-INGV||||ML|2.0|--|Isole Eolie (Messina)
25278901|2020-09-16T00:13:10.750000|38.7017|15.0332|137.8|SURVEY-INGV||||ML|2.3|--|Isole Eolie (Messina)
25278941|2020-09-16T00:19:05.800000|38.2918|12.8923|9.5|SURVEY-INGV||||ML|2.3|--|Costa Siciliana nord-occidentale (Trapani)
25279391|2020-09-16T05:16:45.020000|38.6312|15.6547|99.4|SURVEY-INGV||||ML|2.3|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
25284171|2020-09-16T19:03:03.330000|43.4885|12.438|64.7|SURVEY-INGV||||ML|2.4|--|5 km N Pietralunga (PG)
25285891|2020-09-17T04:45:40.350000|37.756|15.123|6.0|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.2|--|2 km NW Sant'Alfio (CT)
25288751|2020-09-17T13:02:46.150000|41.816|14.2113|8.6|SURVEY-INGV||||ML|2.5|--|4 km NE San Pietro Avellana (IS)
25289471|2020-09-17T14:39:51.730000|42.9542|13.1295|9.7|SURVEY-INGV||||ML|2.0|--|1 km NW Ussita (MC)
25291751|2020-09-18T01:16:45.660000|37.912|16.4222|35.7|SURVEY-INGV||||ML|3.4|--|Costa Calabra sud-orientale (Reggio di Calabria)
25291851|2020-09-18T01:41:51.590000|42.9607|13.1365|9.2|SURVEY-INGV||||ML|2.2|--|2 km N Ussita (MC)
25296261|2020-09-18T17:27:44.360000|42.4508|13.3978|9.5|SURVEY-INGV||||ML|2.2|--|8 km E Pizzoli (AQ)
25297901|2020-09-19T00:49:31.080000|46.9242|13.1187|11.2|SURVEY-INGV||||ML|2.1|--|Austria (AUSTRIA)
25302051|2020-09-19T16:40:21.990000|38.6885|15.3728|207.6|SURVEY-INGV||||ML|2.6|--|Isole Eolie (Messina)
25303521|2020-09-19T23:57:06.710000|38.3293|17.3447|35.0|SURVEY-INGV||||ML|2.9|--|Mar Ionio Settentrionale (MARE)
25304091|2020-09-20T03:00:58.810000|38.6002|15.4923|176.0|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
25304161|2020-09-20T03:15:46.310000|43.1703|11.0565|8.3|SURVEY-INGV||||ML|2.2|--|3 km NW Chiusdino (SI)
25305431|2020-09-20T06:41:56.850000|37.749|14.903|22.6|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.2|--|8 km SE Bronte (CT)
25306051|2020-09-20T07:52:42.140000|41.6018|14.0552|10.5|SURVEY-INGV||||ML|2.1|--|2 km S Scapoli (IS)
25307851|2020-09-20T10:59:03.651000|44.2169|15.9387|10.1|SURVEY-INGV-A||||mb|4.5|--|Croatia [Land]
25308791|2020-09-20T14:32:29.000000|38.0643|15.0855|6.8|SURVEY-INGV||||ML|2.0|--|2 km NW Tripi (ME)
25309571|2020-09-20T15:15:17.800000|38.123|15.1127|6.5|SURVEY-INGV||||ML|3.0|--|2 km NW Furnari (ME)
25309731|2020-09-20T15:18:08.760000|43.3722|12.5162|8.0|SURVEY-INGV||||ML|2.0|--|5 km W Gubbio (PG)
25314711|2020-09-21T00:57:50.660000|38.1193|15.1173|8.6|SURVEY-INGV||||ML|3.0|--|2 km NW Furnari (ME)
25315711|2020-09-21T05:16:44.360000|37.734|15.082|5.6|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|3 km W Milo (CT)
25316731|2020-09-21T07:43:39.210000|38.1153|15.9472|44.9|SURVEY-INGV||||ML|2.0|--|9 km NE Roccaforte del Greco (RC)
25319701|2020-09-21T12:22:16.610000|39.1573|17.314|21.0|BULLETIN-INGV||||Mw|3.5|--|Costa Ionica Crotonese (Crotone)
25323881|2020-09-21T15:17:18.930000|37.755|15.005|1.1|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.3|--|10 km W Milo (CT)
25324801|2020-09-21T18:49:01.640000|39.4492|15.7403|264.3|SURVEY-INGV||||ML|2.9|--|Costa Calabra nord-occidentale (Cosenza)
25327731|2020-09-22T09:01:24.280000|41.6007|14.0608|10.8|SURVEY-INGV||||ML|2.0|--|2 km S Scapoli (IS)
25327851|2020-09-22T09:12:32.600000|38.506|14.78|19.2|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|Isole Eolie (Messina)
25330941|2020-09-22T14:41:12.520000|41.6067|13.9582|17.8|SURVEY-INGV||||ML|2.3|--|3 km E San Biagio Saracinisco (FR)
25331591|2020-09-22T16:00:21.240000|38.3728|15.3752|118.9|SURVEY-INGV||||ML|2.6|--|Costa Siciliana nord-orientale (Messina)
25334411|2020-09-23T04:44:09.330000|44.9263|11.4347|9.7|SURVEY-INGV||||ML|2.2|--|3 km S Ficarolo (RO)
25336781|2020-09-23T10:59:14.440000|38.1882|15.8508|8.2|SURVEY-INGV||||ML|2.3|--|6 km E Santo Stefano in Aspromonte (RC)
25337311|2020-09-23T11:30:01.200000|46.5945|9.4323|9.4|SURVEY-INGV||||ML|2.1|--|Confine Italia-Svizzera (SVIZZERA)
25338421|2020-09-23T13:45:14.080000|39.5033|14.2738|469.6|SURVEY-INGV||||ML|3.2|--|Tirreno Meridionale (MARE)
25341721|2020-09-23T20:50:11.660000|37.8328|12.7992|9.4|SURVEY-INGV||||ML|3.1|--|2 km N Salemi (TP)
25342171|2020-09-23T21:45:51.740000|40.81417|14.426|1.3|SURVEY-INGV-OV#WinPick||||Md|2.3|--|5 km N Trecase (NA)
25342261|2020-09-23T22:24:19.000000|37.757|15.013|0.2|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.9|--|10 km W Milo (CT)
25342371|2020-09-23T23:14:47.810000|41.6578|15.9265|19.2|SURVEY-INGV||||ML|2.0|--|3 km N Manfredonia (FG)
25342481|2020-09-23T23:25:10.280000|40.9988|19.7818|20.0|SURVEY-INGV||||Mw|4.2|--|Costa Albanese settentrionale (ALBANIA)
25343371|2020-09-24T02:32:18.900000|36.8323|15.9013|9.9|SURVEY-INGV||||ML|2.0|--|Mar Ionio Meridionale (MARE)
25344471|2020-09-24T05:53:38.170000|38.1418|15.1687|10.4|BULLETIN-INGV||||Mw|3.4|--|1 km NE Terme Vigliatore (ME)
25344551|2020-09-24T05:55:00.370000|38.126|15.1672|8.8|SURVEY-INGV||||ML|2.9|--|1 km S Terme Vigliatore (ME)
25344791|2020-09-24T06:08:07.050000|38.1362|15.1593|7.1|SURVEY-INGV||||ML|2.2|--|Terme Vigliatore (ME)
25345771|2020-09-24T07:42:10.660000|42.5752|13.2317|11.7|SURVEY-INGV||||ML|2.4|--|6 km N Montereale (AQ)
25346171|2020-09-24T08:30:55.700000|38.1238|15.1658|7.6|SURVEY-INGV||||ML|2.1|--|1 km N Rodì Milici (ME)
25346291|2020-09-24T08:46:54.690000|38.1907|14.5637|5.6|SURVEY-INGV||||ML|2.4|--|Costa Siciliana nord-orientale (Messina)
25347691|2020-09-24T11:22:12.860000|38.1692|14.5462|9.1|SURVEY-INGV||||ML|2.1|--|Costa Siciliana nord-orientale (Messina)
25350641|2020-09-24T18:11:00.930000|38.2827|12.869|9.7|SURVEY-INGV||||ML|2.6|--|Costa Siciliana nord-occidentale (Trapani)
25350931|2020-09-24T19:21:40.600000|41.007|19.8247|29.1|BULLETIN-INGV||||ML|4.0|--|Albania
25352041|2020-09-24T22:38:50.420000|38.8422|15.5425|217.1|SURVEY-INGV||||ML|3.4|--|Tirreno Meridionale (MARE)
25355941|2020-09-25T05:37:04.570000|41.5897|14.05|10.4|SURVEY-INGV||||ML|2.3|--|3 km S Scapoli (IS)
25356331|2020-09-25T06:17:48.540000|41.0963|15.1353|22.5|SURVEY-INGV||||ML|2.2|--|3 km NW Flumeri (AV)
25357491|2020-09-25T07:56:08.190000|43.0198|13.2658|25.2|SURVEY-INGV||||ML|2.0|--|3 km SW Sarnano (MC)
25357711|2020-09-25T08:06:58.330000|37.2593|15.3248|7.0|SURVEY-INGV||||ML|2.0|--|Costa Siracusana (Siracusa)
25366371|2020-09-25T18:45:36.170000|38.2012|14.5735|5.8|SURVEY-INGV||||ML|2.7|--|Costa Siciliana nord-orientale (Messina)
25370511|2020-09-26T12:33:59.840000|37.8443|12.8258|12.7|SURVEY-INGV||||ML|2.6|--|3 km SE Vita (TP)
25371991|2020-09-26T19:44:17.330000|37.8478|12.8273|12.9|SURVEY-INGV||||ML|2.4|--|3 km SE Vita (TP)
25372231|2020-09-26T21:19:37.240000|41.6012|14.0573|10.4|SURVEY-INGV||||ML|2.2|--|2 km S Scapoli (IS)
25372411|2020-09-26T21:50:44.130000|41.6028|14.0642|11.1|SURVEY-INGV||||ML|2.4|--|2 km S Scapoli (IS)
25372581|2020-09-26T22:32:07.030000|41.5875|14.0533|10.1|SURVEY-INGV||||ML|2.3|--|3 km S Scapoli (IS)
25373891|2020-09-27T05:53:05.470000|38.529|14.311|13.8|SURVEY-INGV||||ML|2.7|--|Isole Eolie (Messina)
25374201|2020-09-27T08:02:33.620000|37.8823|14.9398|30.9|SURVEY-INGV||||ML|2.0|--|1 km NW Randazzo (CT)
25374571|2020-09-27T09:26:07.430000|42.6193|13.2453|10.6|SURVEY-INGV||||ML|2.0|--|4 km W Amatrice (RI)
25376571|2020-09-27T16:22:13.610000|37.817|15.106|0.4|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.8|--|4 km SW Linguaglossa (CT)
25377091|2020-09-27T18:10:38.000000|37.809|15.097|1.4|SURVEY-INGV-CT||||ML|3.2|--|6 km SW Linguaglossa (CT)
25377261|2020-09-27T18:20:27.000000|37.817|15.125|0.4|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.6|--|3 km SW Linguaglossa (CT)
25377291|2020-09-27T18:25:43.940000|37.812|15.091|0.2|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.6|--|6 km SW Linguaglossa (CT)
25377401|2020-09-27T18:37:48.010000|37.815|15.134|0.9|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.3|--|3 km S Linguaglossa (CT)
25377481|2020-09-27T18:39:58.560000|37.813|15.128|0.5|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.0|--|4 km SW Linguaglossa (CT)
25377511|2020-09-27T18:51:58.000000|37.815|15.093|0.4|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.9|--|5 km SW Linguaglossa (CT)
25377581|2020-09-27T19:15:43.000000|37.825|15.097|0.0|SURVEY-INGV-CT||||ML|3.2|--|5 km W Linguaglossa (CT)
25379501|2020-09-28T03:14:30.530000|39.6758|15.8587|27.6|SURVEY-INGV||||ML|2.0|--|3 km SW Buonvicino (CS)
25381141|2020-09-28T09:10:07.380000|37.811|15.08|1.0|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.2|--|7 km SW Linguaglossa (CT)
25381411|2020-09-28T10:05:44.370000|44.0037|10.7713|50.0|SURVEY-INGV||||ML|2.7|--|3 km S Piteglio (PT)
25384631|2020-09-28T22:00:03.060000|42.5447|13.3488|8.4|SURVEY-INGV||||ML|2.1|--|2 km SW Campotosto (AQ)
25385431|2020-09-29T05:30:37.820000|37.779|14.786|26.5|SURVEY-INGV-CT||||ML|3.1|--|4 km W Bronte (CT)
25389021|2020-09-29T18:23:55.890000|35.6388|14.5407|18.3|SURVEY-INGV||||ML|2.9|--|Malta (MALTA)
25389281|2020-09-29T20:14:06.670000|38.2912|12.932|8.7|SURVEY-INGV||||ML|2.8|--|Costa Siciliana centro-settentrionale (Palermo)
25389601|2020-09-29T23:59:22.560000|37.7298|15.0152|8.3|SURVEY-INGV||||ML|2.2|--|9 km W Zafferana Etnea (CT)
25389721|2020-09-30T01:01:00.370000|35.6653|14.3613|5.7|SURVEY-INGV||||ML|4.2|--|Canale di Sicilia meridionale (MARE)
25389821|2020-09-30T01:44:55.320000|38.2903|12.8952|8.3|SURVEY-INGV||||ML|2.0|--|Costa Siciliana nord-occidentale (Trapani)
25390101|2020-09-30T02:51:54.900000|35.6757|14.3607|3.5|SURVEY-INGV||||ML|3.1|--|Canale di Sicilia meridionale (MARE)
25390211|2020-09-30T03:04:25.940000|35.6508|14.4463|7.9|SURVEY-INGV||||ML|2.5|--|Canale di Sicilia meridionale (MARE)
25390661|2020-09-30T04:39:43.490000|37.8332|12.8352|12.8|SURVEY-INGV||||ML|2.2|--|3 km NE Salemi (TP)
25393931|2020-09-30T12:04:45.280000|42.7895|13.0657|10.8|SURVEY-INGV||||ML|2.4|--|2 km W Norcia (PG)
25397221|2020-09-30T22:18:20.000000|44.7202|8.8242|24.2|SURVEY-INGV||||ML|2.0|--|3 km W Serravalle Scrivia (AL)
25398161|2020-10-01T03:45:13.270000|35.5908|14.4245|27.0|SURVEY-INGV||||ML|3.0|--|Canale di Sicilia meridionale (MARE)
25399481|2020-10-01T08:25:52.400000|45.6148|7.0017|7.9|SURVEY-INGV||||ML|2.4|--|5 km W Valgrisenche (AO)
25399821|2020-10-01T09:00:14.140000|35.7088|14.3467|1.9|SURVEY-INGV||||ML|3.1|--|Malta (MALTA)
25403591|2020-10-01T19:41:09.020000|37.817|15.066|0.6|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.2|--|7 km W Linguaglossa (CT)
25406701|2020-10-02T09:52:24.440000|45.7462|7.0222|9.4|SURVEY-INGV||||ML|2.5|--|2 km SW Morgex (AO)
25408761|2020-10-02T13:50:44.070000|39.1558|15.2942|238.3|SURVEY-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
25410271|2020-10-02T18:01:24.520000|38.5447|15.4627|82.7|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
25411451|2020-10-02T23:11:27.680000|39.1217|17.0592|5.5|SURVEY-INGV||||ML|2.0|--|7 km NW Crotone (KR)
25412661|2020-10-03T05:28:49.710000|41.5985|14.056|9.6|SURVEY-INGV||||ML|2.2|--|2 km S Scapoli (IS)
25416131|2020-10-03T13:35:13.790000|41.6015|14.0662|10.5|SURVEY-INGV||||ML|2.3|--|2 km SE Scapoli (IS)
25416271|2020-10-03T14:09:01.020000|41.6008|14.0507|9.5|SURVEY-INGV||||ML|3.1|--|2 km SW Scapoli (IS)
25417191|2020-10-03T18:46:03.380000|43.1235|13.6798|18.5|SURVEY-INGV||||ML|2.3|--|3 km NE Ponzano di Fermo (FM)
25419931|2020-10-04T03:30:35.140000|42.8572|13.4792|19.9|SURVEY-INGV||||ML|2.2|--|1 km SE Roccafluvione (AP)
25420271|2020-10-04T04:38:32.060000|47.1677|10.7783|10.0|SURVEY-INGV||||ML|2.2|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
25420691|2020-10-04T06:28:04.970000|43.0935|13.6982|21.3|SURVEY-INGV||||ML|2.1|--|2 km W Monterubbiano (FM)
25422021|2020-10-04T09:48:22.860000|42.6915|13.2358|9.7|SURVEY-INGV||||ML|2.2|--|1 km W Accumoli (RI)
25423521|2020-10-04T13:46:37.460000|43.1412|13.6758|20.6|SURVEY-INGV||||ML|2.1|--|4 km SW Fermo (FM)
25429971|2020-10-05T12:20:10.000000|42.7433|12.7502|8.2|SURVEY-INGV||||ML|2.1|--|1 km NE Spoleto (PG)
25430281|2020-10-05T12:50:37.120000|42.7393|12.7518|7.6|SURVEY-INGV||||ML|2.2|--|1 km E Spoleto (PG)
25430321|2020-10-05T12:51:05.940000|36.926|15.0082|15.4|SURVEY-INGV||||ML|2.1|--|6 km NW Noto (SR)
25430751|2020-10-05T13:27:35.440000|44.5915|9.8962|67.7|BULLETIN-INGV||||ML|3.5|--|3 km NE Valmozzola (PR)
25432731|2020-10-05T21:16:04.590000|43.17|13.6528|24.3|SURVEY-INGV||||ML|2.2|--|4 km E Torre San Patrizio (FM)
25433751|2020-10-06T05:38:30.850000|40.8662|15.2487|10.2|SURVEY-INGV||||ML|2.0|--|2 km N Teora (AV)
25436731|2020-10-06T12:56:20.280000|42.8622|13.5482|18.3|SURVEY-INGV||||ML|2.1|--|3 km W Ascoli Piceno (AP)
25437751|2020-10-06T15:18:42.990000|37.756|15.009|1.2|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.3|--|10 km W Milo (CT)
25439301|2020-10-06T18:12:52.230000|42.8562|13.5128|21.0|SURVEY-INGV||||ML|2.2|--|3 km E Roccafluvione (AP)
25439831|2020-10-06T22:07:15.130000|44.6927|9.3852|7.6|SURVEY-INGV||||ML|2.5|--|2 km S Corte Brugnatella (PC)
25440481|2020-10-06T23:45:45.660000|42.859|13.5173|19.9|SURVEY-INGV||||ML|2.2|--|3 km SE Venarotta (AP)
25440811|2020-10-07T00:01:34.880000|44.6187|9.9447|28.0|SURVEY-INGV||||ML|2.5|--|3 km W Solignano (PR)
25441611|2020-10-07T01:04:49.080000|42.8587|13.4993|21.7|SURVEY-INGV||||ML|2.0|--|2 km E Roccafluvione (AP)
25442141|2020-10-07T02:05:10.990000|42.854|13.5075|20.9|SURVEY-INGV||||ML|2.2|--|3 km E Roccafluvione (AP)
25442261|2020-10-07T02:27:50.950000|42.8583|13.5117|19.7|SURVEY-INGV||||ML|2.0|--|3 km E Roccafluvione (AP)
25444531|2020-10-07T07:01:33.000000|37.754|15.011|1.1|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.9|--|10 km W Milo (CT)
25446531|2020-10-07T10:43:30.570000|42.8528|13.5107|20.0|SURVEY-INGV||||ML|2.4|--|3 km E Roccafluvione (AP)
25447581|2020-10-07T13:13:26.620000|37.9177|15.6907|37.7|SURVEY-INGV||||ML|2.4|--|Stretto di Messina (Reggio di Calabria, Messina)
25448961|2020-10-07T19:09:33.490000|37.807|15.061|0.6|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.7|--|8 km SW Linguaglossa (CT)
25449171|2020-10-07T22:07:00.570000|42.8553|13.5178|20.6|SURVEY-INGV||||ML|2.3|--|3 km E Roccafluvione (AP)
25449481|2020-10-07T22:13:07.008000|41.494|19.4348|10.1|SURVEY-INGV-A||||mb|4.7|--|Costa Albanese settentrionale (ALBANIA)
25449651|2020-10-07T22:28:14.130000|42.8613|13.4927|18.9|SURVEY-INGV||||ML|2.3|--|1 km E Roccafluvione (AP)
25449941|2020-10-07T22:56:24.720000|42.8605|13.4817|20.9|SURVEY-INGV||||ML|2.4|--|Roccafluvione (AP)
25450031|2020-10-07T22:58:42.880000|42.8605|13.5113|19.3|SURVEY-INGV||||ML|2.1|--|3 km SE Venarotta (AP)
25451721|2020-10-08T05:09:48.870000|42.7537|13.2517|11.5|SURVEY-INGV||||ML|2.3|--|4 km SW Arquata del Tronto (AP)
25453451|2020-10-08T08:52:55.890000|41.6472|14.0238|9.1|SURVEY-INGV||||ML|2.2|--|3 km SW Pizzone (IS)
25457821|2020-10-09T01:39:54.420000|42.8533|13.5198|19.4|SURVEY-INGV||||ML|2.0|--|4 km E Roccafluvione (AP)
25458161|2020-10-09T03:54:16.770000|45.7608|9.7025|10.2|SURVEY-INGV||||ML|2.4|--|3 km E Sorisole (BG)
25460711|2020-10-09T11:30:11.620000|42.9532|6.497|11.1|SURVEY-INGV||||ML|2.0|--|Costa Francese (FRANCIA)
25463231|2020-10-09T17:13:03.260000|44.4122|10.841|54.2|SURVEY-INGV||||ML|2.1|--|4 km E Serramazzoni (MO)
25466071|2020-10-10T08:20:40.020000|42.8562|13.5203|21.9|SURVEY-INGV||||ML|2.4|--|4 km SE Venarotta (AP)
25469291|2020-10-10T17:11:11.500000|42.9058|13.2037|9.1|SURVEY-INGV||||ML|3.0|--|4 km E Castelsantangelo sul Nera (MC)
25469371|2020-10-10T17:20:15.130000|35.6335|16.6317|10.0|SURVEY-INGV||||ML|2.8|--|Italy [Sea]
25469891|2020-10-10T19:22:02.860000|44.0712|11.8673|25.1|SURVEY-INGV||||ML|2.0|--|2 km E Rocca San Casciano (FC)
25470211|2020-10-10T20:48:35.250000|42.8543|13.5072|20.0|SURVEY-INGV||||ML|2.1|--|3 km E Roccafluvione (AP)
25470311|2020-10-10T21:20:37.420000|38.4757|15.5475|133.7|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
25471121|2020-10-11T02:28:50.710000|38.0157|15.7755|47.4|SURVEY-INGV||||ML|2.2|--|4 km NE Montebello Ionico (RC)
25474671|2020-10-11T16:50:32.860000|41.3433|13.3802|10.0|SURVEY-INGV||||ML|2.0|--|3 km E Monte San Biagio (LT)
25474831|2020-10-11T17:37:12.700000|44.3617|10.4183|47.2|SURVEY-INGV||||ML|2.3|--|4 km W Villa Minozzo (RE)
25476291|2020-10-12T05:11:27.330000|43.202|13.9182|10.1|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Fermana (Fermo)
25485271|2020-10-13T16:37:23.350000|42.8523|13.4982|19.3|SURVEY-INGV||||ML|2.2|--|2 km SE Roccafluvione (AP)
25486721|2020-10-14T04:59:11.030000|40.564|16.071|36.2|SURVEY-INGV||||ML|2.0|--|1 km SW Campomaggiore (PZ)
25489071|2020-10-14T11:10:49.350000|43.1192|13.6575|22.8|SURVEY-INGV||||ML|2.3|--|2 km N Ponzano di Fermo (FM)
25489861|2020-10-14T12:43:19.630000|37.4148|14.0798|31.0|SURVEY-INGV||||ML|2.1|--|5 km W Pietraperzia (EN)
25491151|2020-10-14T19:22:42.860000|42.8493|13.514|21.6|SURVEY-INGV||||ML|2.2|--|3 km E Roccafluvione (AP)
25492421|2020-10-15T00:21:59.170000|46.2562|7.3682|9.8|SURVEY-INGV||||ML|2.3|--|Confine Italia-Svizzera (SVIZZERA)
25493151|2020-10-15T01:50:08.210000|42.8553|13.5015|20.7|SURVEY-INGV||||ML|2.0|--|2 km E Roccafluvione (AP)
25496281|2020-10-15T07:16:27.660000|44.3913|10.5335|10.1|SURVEY-INGV||||ML|2.0|--|3 km NW Toano (RE)
25497421|2020-10-15T11:46:49.830000|44.3843|10.5245|9.5|SURVEY-INGV||||ML|2.2|--|3 km W Toano (RE)
25499421|2020-10-16T02:42:11.730000|42.8558|13.5383|18.0|SURVEY-INGV||||ML|2.1|--|3 km W Ascoli Piceno (AP)
25499591|2020-10-16T04:52:56.840000|37.5102|16.3412|30.6|SURVEY-INGV||||ML|3.0|--|Mar Ionio Meridionale (MARE)
25501011|2020-10-16T11:26:47.370000|38.5393|12.5407|9.0|SURVEY-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
25501071|2020-10-16T11:28:31.150000|38.5457|12.4948|10.0|SURVEY-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
25503441|2020-10-17T02:35:03.950000|44.5017|11.5908|36.4|SURVEY-INGV||||ML|2.2|--|5 km NW Medicina (BO)
25503631|2020-10-17T03:50:42.820000|37.8582|14.5633|27.6|SURVEY-INGV||||ML|2.1|--|7 km NE Cerami (EN)
25503741|2020-10-17T04:27:27.430000|37.8487|14.5448|28.3|SURVEY-INGV||||ML|2.7|--|5 km NE Cerami (EN)
